Name,Date,Open,High,Low,Close,Period,,
Gram18Ayar,1/24/2017,1147630,1150400,1147400,1147860,D,,
Gram18Ayar,1/25/2017,1146480,1146480,1142560,1144400,D,,
Gram18Ayar,1/28/2017,1144860,1145320,1141860,1142560,D,,
Gram18Ayar,1/29/2017,1139100,1142090,1138170,1139900,D,,
Gram18Ayar,1/30/2017,1139670,1139670,1127550,1130780,D,,
Gram18Ayar,1/31/2017,1129740,1139780,1129740,1137940,D,,
Gram18Ayar,2/1/2017,1138860,1142320,1134010,1136320,D,,
Gram18Ayar,2/4/2017,1141400,1149250,1141400,1149020,D,,
Gram18Ayar,2/5/2017,1150400,1154330,1145330,1150870,D,,
Gram18Ayar,2/6/2017,1152020,1156410,1150640,1155480,D,,
Gram18Ayar,2/7/2017,1157790,1157790,1150400,1151560,D,,
Gram18Ayar,2/8/2017,1149710,1158020,1147860,1154790,D,,
Gram18Ayar,2/11/2017,1154100,1154790,1152710,1154330,D,,
Gram18Ayar,2/12/2017,1154100,1157100,1151100,1155020,D,,
Gram18Ayar,2/13/2017,1154100,1154100,1146480,1147860,D,,
Gram18Ayar,2/14/2017,1148100,1150400,1145330,1145790,D,,
Gram18Ayar,2/15/2017,1147860,1150400,1144860,1149250,D,,
Gram18Ayar,2/18/2017,1148100,1150640,1146940,1149480,D,,
Gram18Ayar,2/19/2017,1149710,1151100,1147630,1148330,D,,
Gram18Ayar,2/20/2017,1148100,1149020,1145090,1146020,D,,
Gram18Ayar,2/21/2017,1145090,1149250,1144400,1149020,D,,
Gram18Ayar,2/22/2017,1148330,1151100,1147630,1149830,D,,
Gram18Ayar,2/25/2017,1154560,1160790,1154560,1159870,D,,
Gram18Ayar,2/26/2017,1160790,1164260,1160330,1162870,D,,
Gram18Ayar,2/27/2017,1163330,1164030,1157790,1160330,D,,
Gram18Ayar,2/28/2017,1157100,1161020,1156410,1160790,D,,
Gram18Ayar,3/1/2017,1159870,1162640,1157100,1161490,D,,
Gram18Ayar,3/4/2017,1157100,1158480,1150400,1153170,D,,
Gram18Ayar,3/5/2017,1153640,1153870,1151560,1152020,D,,
Gram18Ayar,3/6/2017,1152480,1152480,1144170,1144630,D,,
Gram18Ayar,3/7/2017,1144860,1144860,1133320,1133780,D,,
Gram18Ayar,3/8/2017,1133320,1133320,1124550,1127780,D,,
Gram18Ayar,3/11/2017,1133320,1142090,1114850,1125240,D,,
Gram18Ayar,3/12/2017,1124780,1129400,1126320,1128930,D,,
Gram18Ayar,3/13/2017,1129160,1132860,1128930,1130550,D,,
Gram18Ayar,3/14/2017,1130090,1131240,1127320,1128240,D,,
Gram18Ayar,3/15/2017,1126390,1129400,1126390,1127090,D,,
Gram18Ayar,3/18/2017,1139550,1152480,1138860,1151790,D,95/12/28,
Gram18Ayar,3/25/2017,1157560,1157560,1157560,1157560,D,,
Gram18Ayar,3/26/2017,1156870,1172800,1156870,1165640,D,,
Gram18Ayar,3/27/2017,1165870,1173490,1165870,1170490,D,,
Gram18Ayar,3/28/2017,1170260,1172110,1169100,1170490,D,,
Gram18Ayar,3/29/2017,1168640,1168870,1166100,1167030,D,,
Gram18Ayar,4/3/2017,1163100,1164260,1159410,1162180,D,,
Gram18Ayar,4/4/2017,1162410,1167030,1162410,1164950,D,,
Gram18Ayar,4/5/2017,1165180,1167950,1161720,1161950,D,,
Gram18Ayar,4/8/2017,1166330,1167490,1164490,1166330,D,,
Gram18Ayar,4/9/2017,1165870,1168410,1165870,1167950,D,,
Gram18Ayar,4/10/2017,1167490,1168640,1165180,1167030,D,,
Gram18Ayar,4/12/2017,1169910,1171770,1167950,1168180,D,,
Gram18Ayar,4/15/2017,1173840,1191500,1173840,1189880,D,,
Gram18Ayar,4/16/2017,1189650,1190340,1188270,1189070,D,,
Gram18Ayar,4/17/2017,1188500,1189650,1186880,1188730,D,,
Gram18Ayar,4/18/2017,1186880,1188270,1185150,1187460,D,,
Gram18Ayar,4/19/2017,1188040,1188040,1176950,1178340,D,,
Gram18Ayar,4/22/2017,1178540,1181920,1178450,1181690,D,,
Gram18Ayar,4/23/2017,1181570,1182730,1181230,1181570,D,,
Gram18Ayar,4/24/2017,1180300,1180300,1174760,1177760,D,,
Gram18Ayar,4/26/2017,1175340,1178110,1169570,1170370,D,,
Gram18Ayar,4/29/2017,1170490,1173610,1170260,1172680,D,,
Gram18Ayar,4/30/2017,1172800,1177070,1172800,1174990,D,,
Gram18Ayar,5/1/2017,1175450,1175450,1165300,1166100,D,,
Gram18Ayar,5/2/2017,1164140,1164370,1160220,1162060,D,,
Gram18Ayar,5/3/2017,1162760,1163910,1159750,1161830,D,,
Gram18Ayar,5/6/2017,1147060,1147400,1132630,1133090,D,96/2/16,
Gram18Ayar,5/7/2017,1129160,1139210,1128360,1137590,D,,
Gram18Ayar,5/8/2017,1135510,1142210,1135510,1140710,D,,
Gram18Ayar,5/9/2017,1141170,1141170,1133780,1134010,D,,
Gram18Ayar,5/10/2017,1133780,1137820,1133670,1134820,D,,
Gram18Ayar,5/13/2017,1137590,1140250,1135280,1139780,D,,
Gram18Ayar,5/14/2017,1140020,1140940,1138510,1140590,D,,
Gram18Ayar,5/15/2017,1140710,1141290,1135980,1138860,D,,
Gram18Ayar,5/16/2017,1138280,1147400,1138280,1145900,D,,
Gram18Ayar,5/17/2017,1152140,1160680,1150980,1158600,D,,
Gram18Ayar,5/20/2017,1160100,1160450,1151910,1153520,D,,
Gram18Ayar,5/21/2017,1148900,1151100,1147860,1150750,D,,
Gram18Ayar,5/22/2017,1150400,1153520,1146600,1151790,D,,
Gram18Ayar,5/23/2017,1153290,1153870,1148560,1149250,D,,
Gram18Ayar,5/24/2017,1148330,1149130,1146130,1146940,D,,
Gram18Ayar,5/27/2017,1149370,1152600,1145900,1146830,D,,
Gram18Ayar,5/28/2017,1146940,1149250,1145670,1148900,D,,
Gram18Ayar,5/29/2017,1149130,1149370,1141860,1145560,D,,
Gram18Ayar,5/30/2017,1145210,1146830,1140250,1140940,D,,
Gram18Ayar,5/31/2017,1139440,1140710,1137070,1138510,D,,
Gram18Ayar,6/3/2017,1141400,1143250,1141400,1142320,D,,
Gram18Ayar,6/6/2017,1141400,1153870,1141400,1152140,D,,
Gram18Ayar,6/7/2017,1152250,1158480,1149940,1150750,D,,
Gram18Ayar,6/10/2017,1143360,1145330,1140130,1141630,D,,
Gram18Ayar,6/11/2017,1142320,1144520,1142320,1143940,D,,
Gram18Ayar,6/12/2017,1143250,1144170,1140480,1141170,D,,
Gram18Ayar,6/13/2017,1142560,1142560,1136550,1142090,D,,
Gram18Ayar,6/14/2017,1143020,1153640,1138170,1144860,D,,
Gram18Ayar,6/17/2017,1138050,1144060,1137820,1142560,D,,
Gram18Ayar,6/18/2017,1142210,1146830,1141980,1145560,D,,
Gram18Ayar,6/19/2017,1145670,1145790,1139670,1140130,D,,
Gram18Ayar,6/20/2017,1138980,1140820,1137820,1138980,D,,
Gram18Ayar,6/21/2017,1139210,1141630,1139090,1139900,D,,
Gram18Ayar,6/24/2017,1147290,1157100,1147060,1152830,D,,
Gram18Ayar,6/25/2017,1153170,1156640,1153170,1156290,D,,
Gram18Ayar,6/26/2017,1156410,1156410,1151100,1152250,D,,
Gram18Ayar,6/27/2017,1151910,1154560,1151910,1153980,D,,
Gram18Ayar,6/28/2017,1154330,1158370,1152480,1156290,D,,
Gram18Ayar,7/1/2017,1156410,1161260,1156410,1160790,D,,
Gram18Ayar,7/2/2017,1160910,1161140,1159290,1159520,D,,
Gram18Ayar,7/3/2017,1159870,1159870,1148900,1148900,D,,
Gram18Ayar,7/4/2017,1149940,1150870,1146250,1146710,D,,
Gram18Ayar,7/5/2017,1146830,1147630,1143710,1145560,D,,
Gram18Ayar,7/8/2017,1142790,1144170,1134710,1136320,D,,
Gram18Ayar,7/9/2017,1135980,1137360,1135510,1137010,D,,
Gram18Ayar,7/10/2017,1137130,1137130,1131820,1135740,D,,
Gram18Ayar,7/10/2017,1137360,1137360,1131590,1134130,D,,
Gram18Ayar,7/11/2017,1134710,1138750,1134710,1137130,D,,
Gram18Ayar,7/12/2017,1138630,1142090,1136550,1136900,D,,
Gram18Ayar,7/15/2017,1137250,1137480,1134360,1137010,D,,
Gram18Ayar,7/16/2017,1137010,1138630,1136490,1137820,D,,
Gram18Ayar,7/17/2017,1138170,1140360,1136320,1138510,D,,
Gram18Ayar,7/18/2017,1138280,1139090,1136210,1139090,D,,
Gram18Ayar,7/19/2017,1143480,1150750,1143480,1145790,D,,
Gram18Ayar,7/23/2017,1145440,1147060,1144290,1146480,D,,
Gram18Ayar,7/24/2017,1146020,1151320,1146020,1150750,D,,
Gram18Ayar,7/25/2017,1150400,1151670,1147860,1148560,D,,
